state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin
U.S.,2016-08-30,2016-09-05,CVOTER International,C+,1220.0,lv,48.1,46.09,,,46.94249,43.83789,,
Louisiana,2016-08-17,2016-08-23,Google Consumer Surveys,B,286.0,lv,21.03,51.78,3.31,,28.368470000000002,61.00546,-0.9780764999999999,
California,2016-08-26,2016-09-01,Ipsos,A-,534.0,lv,62.67,24.2,,,62.9375,25.4827,,
Kansas,2016-07-29,2016-08-18,Ipsos,A-,333.0,lv,37.04,47.54,,,35.45173,48.72849,,
Wisconsin,2016-08-12,2016-08-25,Ipsos,A-,454.0,lv,36.15,39.27,,,36.00692,41.0862,,
Massachusetts,2016-08-12,2016-08-25,Ipsos,A-,399.0,lv,46.28,32.51,,,46.210770000000004,34.64537,,
New York,2016-09-07,2016-09-13,Google Consumer Surveys,B,923.0,lv,39.81,31.36,5.45,,47.56296,40.188790000000004,1.348874,
Oregon,2016-08-24,2016-08-30,Google Consumer Surveys,B,404.0,lv,42.39,27.93,10.15,,50.40743,37.52427,5.830685,
U.S.,2016-03-31,2016-04-03,Harvard University,C+,3536.0,lv,46.0,40.0,,,44.95583,42.02061,,
New Jersey,2016-08-31,2016-09-06,Google Consumer Surveys,B,742.0,lv,35.95,33.11,6.52,,43.84984,42.29955,2.233565,
U.S.,2016-08-29,2016-09-04,CVOTER International,C+,1237.0,lv,48.55,46.5,,,47.391659999999995,44.27657,,
U.S.,2016-09-12,2016-09-18,USC Dornsife/LA Times,,2465.0,lv,41.11,47.77,,,43.5197,45.78115,,
Oregon,2016-05-10,2016-05-13,Clout Research/Wenzel Strategies,C-,657.0,lv,42.0,44.0,,,42.00606,43.82209,,
Illinois,2016-03-04,2016-03-10,Marist College,A,1968.0,rv,57.0,32.0,,,55.129630000000006,35.711870000000005,,
Ohio,2016-08-26,2016-09-01,Ipsos,A-,375.0,lv,43.1,45.95,,,42.97681,46.82488,,
Washington,2016-08-12,2016-08-25,Ipsos,A-,349.0,lv,49.27,32.57,,,49.01266,34.34163,,
California,2016-09-07,2016-09-13,Google Consumer Surveys,B,1544.0,lv,43.37,26.36,8.99,,51.12728,35.1944,4.8888739999999995,
Iowa,2016-07-29,2016-08-18,Ipsos,A-,369.0,lv,41.22,41.45,,,40.46792,43.51781,,
Maryland,2016-08-05,2016-08-25,Ipsos,A-,525.0,lv,53.02,30.47,,,52.69075,32.38381,,
Florida,2016-06-21,2016-06-24,YouGov,B,1192.0,lv,44.0,41.0,3.0,,47.53918,45.28711,0.6218556,
North Carolina,2016-08-19,2016-09-01,Ipsos,A-,404.0,lv,48.92,43.83,,,48.95225,44.93111,,
New York,2016-08-12,2016-08-18,Ipsos,A-,1006.0,lv,51.99,29.64,,,51.9376,32.09962,,
U.S.,2016-08-18,2016-08-20,Morning Consult,,2001.0,rv,39.0,36.0,8.0,,43.92688,43.61547,2.231982,
U.S.,2016-05-31,2016-06-05,IBD/TIPP,A-,828.0,rv,45.0,40.0,,,48.34197,43.45657,,
Wisconsin,2016-08-31,2016-09-06,Google Consumer Surveys,B,784.0,lv,40.83,29.07,8.31,,48.75732,38.2969,4.023566000000001,
Oklahoma,2016-07-29,2016-08-18,Ipsos,A-,386.0,lv,29.21,58.44,,,27.494390000000003,59.36002,,
Michigan,2016-08-31,2016-09-06,Google Consumer Surveys,B,615.0,lv,35.17,29.24,7.78,,43.01808,38.3592,3.4935660000000004,
U.S.,2016-08-13,2016-08-17,Ipsos,A-,1105.0,lv,39.5,35.4,7.1,,41.41698,39.8439,3.9890760000000003,
New York,2016-08-19,2016-08-25,Ipsos,A-,500.0,lv,53.3,31.38,,,53.725559999999994,33.1961,,
Iowa,2016-08-24,2016-08-30,Google Consumer Surveys,B,325.0,lv,33.58,32.81,8.15,,41.561640000000004,42.35257,3.830685,
New York,2016-04-15,2016-04-17,Emerson College,B,1047.0,lv,55.0,36.0,,,54.006569999999996,36.05464,,
U.S.,2016-09-11,2016-09-17,USC Dornsife/LA Times,,2507.0,lv,40.98,47.7,,,43.39322,45.740120000000005,,
Kansas,2016-08-17,2016-08-23,Google Consumer Surveys,B,275.0,lv,40.04,26.88,9.46,,47.75889,36.69778,5.171924,
Mississippi,2016-03-28,2016-03-30,"Mason-Dixon Polling & Research, Inc.",B+,625.0,rv,43.0,46.0,,,41.80843,49.4924,,
U.S.,2016-08-28,2016-09-03,CVOTER International,C+,1242.0,lv,49.37,45.52,,,48.208870000000005,43.318709999999996,,
Missouri,2016-08-05,2016-08-18,Ipsos,A-,365.0,lv,46.15,41.13,,,45.12907,42.753859999999996,,
California,2016-05-31,2016-06-03,YouGov,B,1187.0,lv,48.0,33.0,,,49.1915,35.01883,,
U.S.,2016-09-22,2016-09-24,The Times-Picayune/Lucid,,1251.0,lv,42.0,39.0,7.0,,44.35987,44.25793,2.367388,
Nebraska,2016-08-17,2016-08-23,Google Consumer Surveys,B,174.0,lv,24.5,38.25,11.3,,32.18918,48.02152,7.0119240000000005,
New Mexico,2016-08-17,2016-08-23,Google Consumer Surveys,B,201.0,lv,41.65,25.13,19.84,,49.37478,34.956959999999995,15.55192,
U.S.,2016-09-26,2016-10-02,SurveyMonkey,C-,26925.0,lv,46.0,40.0,9.0,,46.08079,42.42253,3.526254,
U.S.,2016-09-10,2016-09-16,USC Dornsife/LA Times,,2565.0,lv,41.23,47.22,,,43.64671,45.287459999999996,,
U.S.,2016-08-12,2016-08-16,Ipsos,A-,1129.0,lv,40.0,35.2,7.8,,41.85073,39.70427,4.7059809999999995,
Wisconsin,2016-04-12,2016-04-15,St. Norbert College,A-,616.0,rv,46.0,34.0,,,45.66917,37.893809999999995,,
Louisiana,2016-07-29,2016-08-18,Ipsos,A-,424.0,lv,38.11,48.16,,,37.7879,50.35556,,
U.S.,2016-08-27,2016-09-02,CVOTER International,C+,1242.0,lv,49.25,45.13,,,48.09598,42.965709999999994,,
Oregon,2016-08-05,2016-08-25,Ipsos,A-,459.0,lv,44.92,36.58,,,44.27813,38.36528,,
Pennsylvania,2016-08-12,2016-08-18,Ipsos,A-,771.0,lv,45.79,45.28,,,45.28409,47.19728,,
Connecticut,2016-08-17,2016-08-23,Google Consumer Surveys,B,327.0,lv,43.88,26.51,8.72,,51.7183,36.513709999999996,4.4319239999999995,
Indiana,2016-08-05,2016-08-18,Ipsos,A-,335.0,lv,36.31,54.13,,,34.56884,55.01331999999999,,
Connecticut,2016-04-10,2016-04-11,Emerson College,B,1043.0,lv,48.0,40.0,,,46.30123,39.7132,,
Georgia,2016-08-12,2016-08-25,Ipsos,A-,498.0,lv,43.33,46.33,,,42.7515,47.48124,,
Pennsylvania,2016-08-31,2016-09-06,Google Consumer Surveys,B,808.0,lv,33.0,34.57,10.74,,40.71123,43.5032,6.453565,
Colorado,2016-08-05,2016-08-25,Ipsos,A-,568.0,lv,43.04,39.74,,,41.79034,40.89575,,
New Hampshire,2016-04-11,2016-04-16,Dartmouth College,B,362.0,rv,34.0,29.0,,,35.771570000000004,34.624190000000006,,
U.S.,2016-08-30,2016-09-01,The Times-Picayune/Lucid,,1097.0,lv,43.0,34.0,9.0,,45.84131,40.01566,3.744904,
South Carolina,2016-07-29,2016-08-18,Ipsos,A-,288.0,lv,41.09,50.04,,,40.61251,52.078,,
U.S.,2016-10-01,2016-10-03,YouGov,B,910.0,rv,43.0,40.0,5.0,,46.300940000000004,45.25875,2.567282,
U.S.,2016-08-11,2016-08-15,Ipsos,A-,1131.0,lv,40.4,34.4,8.1,,42.21324,38.94485,5.030067,
U.S.,2016-08-26,2016-09-01,CVOTER International,C+,1242.0,lv,48.98,45.46,,,47.83412,43.34364,,
Virginia,2016-08-12,2016-08-25,Ipsos,A-,654.0,lv,47.58,36.67,,,47.312740000000005,38.25294,,
U.S.,2016-09-09,2016-09-15,USC Dornsife/LA Times,,2497.0,lv,41.04,47.41,,,43.46505,45.48721,,
Florida,2016-08-26,2016-09-01,Ipsos,A-,605.0,lv,48.23,44.6,,,48.91302,46.27288,,
Kentucky,2016-08-17,2016-08-23,Google Consumer Surveys,B,383.0,lv,34.88,39.74,7.66,,42.443999999999996,49.31661,3.3719230000000002,
Michigan,2016-08-19,2016-09-01,Ipsos,A-,494.0,lv,41.5,42.49,,,41.09111,43.25212,,
Ohio,2016-08-31,2016-09-06,Google Consumer Surveys,B,837.0,lv,29.08,35.47,9.51,,36.89756,44.54773,5.223566,
Idaho,2016-08-10,2016-08-16,Google Consumer Surveys,B,166.0,lv,24.07,40.41,15.11,,31.294590000000003,50.83335,10.91112,
U.S.,2016-09-21,2016-09-23,The Times-Picayune/Lucid,,1161.0,lv,42.0,38.0,9.0,,44.42528,43.247859999999996,4.344448000000001,
U.S.,2016-08-15,2016-08-16,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,41.0,39.0,9.0,,43.47845,43.73645,5.450114,
Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,41.0,45.0,,,41.924820000000004,48.80692,,
Washington,2016-08-24,2016-08-30,Google Consumer Surveys,B,600.0,lv,40.49,26.91,10.23,,48.542159999999996,36.55442,5.910685,
Georgia,2016-08-24,2016-08-30,Google Consumer Surveys,B,568.0,lv,25.87,43.94,8.9,,33.385999999999996,52.81,4.580685,
U.S.,2016-05-16,2016-05-19,ABC News/Washington Post,A+,829.0,rv,44.0,46.0,,,43.38139,48.4281,,
Illinois,2016-08-31,2016-09-06,Google Consumer Surveys,B,1185.0,lv,34.91,29.27,9.22,,42.7003,38.31068,4.933566000000001,
Ohio,2016-08-12,2016-08-18,Ipsos,A-,844.0,lv,45.31,38.71,,,44.6188,40.50812,,
Texas,2016-08-31,2016-09-06,Google Consumer Surveys,B,1170.0,lv,30.5,39.55,9.18,,38.24264,48.525890000000004,4.893566000000001,
U.S.,2016-09-19,2016-09-21,The Times-Picayune/Lucid,,1292.0,lv,41.0,40.0,8.0,,43.50698,45.269690000000004,3.277802,
California,2016-08-12,2016-08-18,Ipsos,A-,1203.0,lv,63.14,26.06,,,62.83726,28.272059999999996,,
Virginia,2016-08-24,2016-08-30,Google Consumer Surveys,B,578.0,lv,38.52,29.96,10.23,,46.25185,39.14177,5.910685,
U.S.,2016-06-15,2016-06-26,Pew Research Center,B+,1655.0,rv,45.0,36.0,11.0,,47.54013,40.94243,6.1861809999999995,
Florida,2016-06-10,2016-06-16,Saint Leo University,C+,459.0,lv,45.8,33.1,5.9,,47.08817,39.67825,1.626889,
U.S.,2016-09-08,2016-09-14,USC Dornsife/LA Times,,2499.0,lv,41.34,47.22,,,43.77347,45.32092,,
Idaho,2016-05-18,2016-06-04,Dan Jones & Associates,C+,603.0,a,32.0,49.0,,,32.16816,52.85345,,
U.S.,2016-09-20,2016-09-22,The Times-Picayune/Lucid,,1182.0,lv,42.0,38.0,8.0,,44.4741,43.25367,3.312129,
Tennessee,2016-08-05,2016-08-18,Ipsos,A-,398.0,lv,35.51,42.91,,,35.1409,45.1874,,
U.S.,2016-09-18,2016-09-20,The Times-Picayune/Lucid,,1353.0,lv,42.0,41.0,7.0,,44.52966,46.29699,2.23924,
New Jersey,2016-08-12,2016-08-25,Ipsos,A-,678.0,lv,48.08,33.54,,,48.57592,35.979859999999995,,
Michigan,2016-03-23,2016-03-24,SurveyUSA,A,904.0,lv,49.0,38.0,,,45.27774,37.67109,,
Nevada,2016-08-10,2016-08-16,Google Consumer Surveys,B,282.0,lv,31.76,35.73,12.84,,38.88067,45.9787,8.641125,
South Carolina,2016-08-17,2016-08-23,Google Consumer Surveys,B,401.0,lv,27.1,39.4,9.06,,34.43528,48.620490000000004,4.771923999999999,
U.S.,2016-08-10,2016-08-14,Ipsos,A-,1109.0,lv,41.4,34.6,8.0,,43.193290000000005,39.16596,4.950739,
Alabama,2016-07-29,2016-08-18,Ipsos,A-,380.0,lv,36.3,54.53,,,35.644,56.35091,,
Minnesota,2016-08-05,2016-08-18,Ipsos,A-,541.0,lv,42.1,33.97,,,40.9473,35.5926,,
U.S.,2016-08-25,2016-08-31,CVOTER International,C+,1173.0,lv,48.36,46.05,,,47.19675,43.95969,,
U.S.,2016-09-07,2016-09-13,USC Dornsife/LA Times,,2550.0,lv,41.99,46.68,,,44.43349,44.81563,,
Mississippi,2016-08-10,2016-08-16,Google Consumer Surveys,B,268.0,lv,17.52,52.99,7.26,,24.23852,62.56281,3.061124,
North Carolina,2016-08-24,2016-08-30,Google Consumer Surveys,B,771.0,lv,33.74,37.33,9.6,,41.36493,46.35735,5.280686,
U.S.,2016-09-17,2016-09-19,The Times-Picayune/Lucid,,1376.0,lv,42.0,40.0,7.0,,44.546170000000004,45.333999999999996,2.193349,
Minnesota,2016-08-24,2016-08-30,Google Consumer Surveys,B,524.0,lv,38.29,24.77,9.46,,46.23587,34.2609,5.140686,
Pennsylvania,2016-08-19,2016-08-25,Ipsos,A-,334.0,lv,49.83,43.29,,,49.79755,44.574,,
Tennessee,2016-08-17,2016-08-23,Google Consumer Surveys,B,529.0,lv,25.93,46.25,7.62,,33.48149,55.80713000000001,3.331923,
U.S.,2016-09-06,2016-09-12,USC Dornsife/LA Times,,2665.0,lv,42.76,45.83,,,45.21198,44.00796,,
New York,2016-08-31,2016-09-06,Google Consumer Surveys,B,1033.0,lv,37.34,28.83,7.16,,45.19407,37.95734,2.873565,
Colorado,2016-08-24,2016-08-30,Google Consumer Surveys,B,549.0,lv,38.94,23.91,11.48,,46.922470000000004,33.45377,7.160685000000001,
U.S.,2016-08-24,2016-08-30,Google Consumer Surveys,B,22189.0,lv,35.95,32.68,8.69,,43.77225,41.99235,4.370685,
Alabama,2016-08-17,2016-08-23,Google Consumer Surveys,B,414.0,lv,17.97,56.78,5.5,,25.248639999999998,65.9123,1.211924,
Massachusetts,2016-08-05,2016-08-18,Ipsos,A-,495.0,lv,52.52,29.58,,,52.08775,32.19458,,
U.S.,2016-08-09,2016-08-13,Ipsos,A-,1137.0,lv,41.7,35.0,8.1,,43.47173,39.581540000000004,5.071691,
Massachusetts,2016-08-17,2016-08-23,Google Consumer Surveys,B,509.0,lv,50.66,22.0,7.53,,58.8197,32.50415,3.241924,
Maryland,2016-08-17,2016-08-23,Google Consumer Surveys,B,439.0,lv,44.15,25.86,8.62,,51.67718,35.379290000000005,4.331923000000001,
Ohio,2016-08-19,2016-08-25,Ipsos,A-,392.0,lv,47.24,40.69,,,47.02561,41.84721,,
U.S.,2016-08-24,2016-08-30,CVOTER International,C+,1162.0,lv,48.94,46.11,,,47.77109,44.04166,,
Arizona,2016-08-12,2016-08-25,Ipsos,A-,362.0,lv,43.18,46.01,,,42.692170000000004,47.4562,,
U.S.,2016-09-22,2016-09-23,YouGov,B,1115.0,rv,44.0,41.0,5.0,,48.19099,45.98618,2.068352,
Connecticut,2016-07-29,2016-08-18,Ipsos,A-,358.0,lv,49.73,36.71,,,49.11869,38.95678,,
U.S.,2016-09-16,2016-09-18,The Times-Picayune/Lucid,,1378.0,lv,42.0,39.0,8.0,,44.56603,44.364509999999996,3.155769,
U.S.,2016-09-13,2016-09-15,The Times-Picayune/Lucid,,1704.0,lv,43.0,36.0,8.0,,45.635909999999996,41.46239,3.094736,
U.S.,2016-09-15,2016-09-17,The Times-Picayune/Lucid,,1468.0,lv,42.0,38.0,8.0,,44.59064,43.39063,3.131184,
Arizona,2016-08-24,2016-08-30,Google Consumer Surveys,B,533.0,lv,37.2,32.28,8.7,,45.08205,41.67873,4.380685,
Missouri,2016-08-24,2016-08-30,Google Consumer Surveys,B,584.0,lv,37.17,32.83,8.19,,44.91353,42.02865,3.870685,
U.S.,2016-09-14,2016-09-16,The Times-Picayune/Lucid,,1557.0,lv,42.0,36.0,8.0,,44.6183,41.41933,3.114267,
U.S.,2016-08-08,2016-08-12,Ipsos,A-,1167.0,lv,41.4,35.4,7.6,,43.14952,39.99615,4.5950169999999995,
California,2016-08-19,2016-08-25,Ipsos,A-,518.0,lv,60.74,25.03,,,60.91536,26.59822,,
U.S.,2016-09-05,2016-09-11,USC Dornsife/LA Times,,2596.0,lv,44.43,44.15,,,46.8893,42.370490000000004,,
Indiana,2016-08-24,2016-08-30,Google Consumer Surveys,B,598.0,lv,34.59,30.45,8.61,,42.30205,39.60318,4.290685,
U.S.,2016-08-23,2016-08-29,CVOTER International,C+,1173.0,lv,49.74,47.03,,,48.58226,45.00886,,
U.S.,2016-08-09,2016-08-09,Gravis Marketing,B-,2832.0,lv,42.0,37.0,9.0,,42.31508,39.08965,6.601825,
Florida,2016-08-31,2016-09-06,Google Consumer Surveys,B,1195.0,lv,31.35,39.97,8.32,,39.147909999999996,49.02102,4.033565,
New Jersey,2016-08-24,2016-08-30,Google Consumer Surveys,B,737.0,lv,37.83,29.03,7.69,,45.72981,38.454370000000004,3.370686,
U.S.,2016-05-15,2016-05-19,NBC News/Wall Street Journal,A-,1000.0,rv,46.0,43.0,,,46.64268,47.449459999999995,,
New York,2016-03-22,2016-03-29,Quinnipiac University,A-,1667.0,rv,53.0,33.0,,,53.30048000000001,36.00313,,
Oklahoma,2016-08-10,2016-08-16,Google Consumer Surveys,B,240.0,lv,27.28,39.25,12.88,,34.28552,49.305170000000004,8.681124,
Washington,2016-08-05,2016-08-18,Ipsos,A-,399.0,lv,45.35,33.48,,,44.74105,35.714909999999996,,
Wisconsin,2016-08-05,2016-08-18,Ipsos,A-,512.0,lv,37.83,36.52,,,37.339859999999994,38.79317,,
North Carolina,2016-08-12,2016-08-25,Ipsos,A-,407.0,lv,48.12,44.26,,,47.883990000000004,45.81453,,
U.S.,2016-09-08,2016-09-10,The Times-Picayune/Lucid,,2317.0,lv,43.0,37.0,7.0,,45.73183,42.657379999999996,1.930082,
Massachusetts,2016-04-01,2016-04-10,Western New England University,A-,497.0,rv,62.0,26.0,,,59.86221999999999,31.10835,,
U.S.,2016-09-09,2016-09-11,The Times-Picayune/Lucid,,2121.0,lv,43.0,37.0,7.0,,45.717209999999994,42.60893,1.963037,
Kentucky,2016-07-29,2016-08-18,Ipsos,A-,375.0,lv,41.02,47.01,,,40.56845,49.22971,,
Louisiana,2016-05-05,2016-05-06,JMC Enterprises,C,624.0,lv,36.0,52.0,,,35.69645,53.817640000000004,,
Arkansas,2016-08-10,2016-08-16,Google Consumer Surveys,B,151.0,lv,23.56,40.99,9.77,,30.6061,51.11338,5.571125,
Montana,2016-08-10,2016-08-16,Google Consumer Surveys,B,107.0,lv,30.27,33.17,8.0,,37.56091,43.704809999999995,3.8011239999999997,
U.S.,2016-09-12,2016-09-14,The Times-Picayune/Lucid,,1627.0,lv,44.0,36.0,7.0,,46.65655,41.50687,2.065274,
U.S.,2016-09-04,2016-09-10,USC Dornsife/LA Times,,2565.0,lv,44.99,43.62,,,47.45848,41.87916,,
U.S.,2016-08-22,2016-08-28,CVOTER International,C+,1145.0,lv,49.87,46.78,,,48.70794,44.79508,,
Iowa,2016-08-17,2016-08-23,Google Consumer Surveys,B,308.0,lv,40.4,33.02,6.33,,48.18221,42.93639,2.0419240000000003,
New Jersey,2016-04-01,2016-04-08,Rutgers University,B-,738.0,rv,50.0,36.0,,,49.059940000000005,40.675329999999995,,
Pennsylvania,2016-08-24,2016-08-30,Google Consumer Surveys,B,882.0,lv,36.18,35.21,8.12,,43.8912,44.36195,3.8006849999999996,
Michigan,2016-08-24,2016-08-30,Google Consumer Surveys,B,578.0,lv,34.69,30.08,9.75,,42.53805,39.42962,5.430686,
California,2016-08-31,2016-09-06,Google Consumer Surveys,B,1457.0,lv,43.85,27.51,7.93,,51.70855,36.64343,3.643565,
U.S.,2016-09-10,2016-09-12,The Times-Picayune/Lucid,,1797.0,lv,44.0,36.0,7.0,,46.699690000000004,41.566720000000004,1.9928549999999998,
Florida,2016-08-19,2016-08-25,Ipsos,A-,666.0,lv,49.05,41.88,,,49.64227,43.833690000000004,,
U.S.,2016-08-11,2016-08-14,Morning Consult,,2001.0,rv,39.0,33.0,9.0,,43.45507,41.124390000000005,3.310135,
Oregon,2016-08-17,2016-08-23,Google Consumer Surveys,B,363.0,lv,37.86,25.34,8.79,,45.67729,35.311,4.501924,
U.S.,2016-08-07,2016-08-11,Ipsos,A-,1115.0,lv,40.5,35.3,7.2,,42.233779999999996,39.90596,4.222812,
U.S.,2016-08-21,2016-08-27,CVOTER International,C+,1157.0,lv,49.91,46.9,,,48.73984,44.96032,,
U.S.,2016-09-03,2016-09-09,USC Dornsife/LA Times,,2566.0,lv,44.83,43.82,,,47.30788,42.10927,,
Louisiana,2016-08-10,2016-08-16,Google Consumer Surveys,B,280.0,lv,27.03,46.2,7.4,,33.86891,55.97514,3.201124,
U.S.,2016-09-11,2016-09-13,The Times-Picayune/Lucid,,1612.0,lv,44.0,36.0,8.0,,46.681000000000004,41.532740000000004,3.032302,
Michigan,2016-08-12,2016-08-25,Ipsos,A-,542.0,lv,43.25,43.78,,,42.568490000000004,45.01354,,
U.S.,2016-08-20,2016-08-26,CVOTER International,C+,1211.0,lv,48.48,48.62,,,47.28481,46.729409999999994,,
Florida,2016-08-12,2016-08-18,Ipsos,A-,1216.0,lv,48.52,41.41,,,48.63609,44.00318,,
Nebraska,2016-08-10,2016-08-16,Google Consumer Surveys,B,180.0,lv,32.71,30.16,8.92,,39.88624,40.5021,4.721124,
U.S.,2016-09-18,2016-09-19,YouGov,B,1065.0,rv,40.0,38.0,7.0,,44.36078,43.02523,3.940205,
U.S.,2016-09-02,2016-09-08,USC Dornsife/LA Times,,2653.0,lv,44.46,44.33,,,46.94378,42.6497,,
Georgia,2016-08-17,2016-08-23,Google Consumer Surveys,B,636.0,lv,27.58,44.61,8.54,,34.90589,53.81587,4.251924,
Wisconsin,2016-08-24,2016-08-30,Google Consumer Surveys,B,653.0,lv,39.85,27.23,9.12,,47.77729,36.69407,4.800685,
U.S.,2016-09-07,2016-09-09,The Times-Picayune/Lucid,,2043.0,lv,43.0,38.0,8.0,,45.74604,43.70681,2.896706,
Ohio,2016-08-24,2016-08-30,Google Consumer Surveys,B,837.0,lv,28.93,34.5,9.55,,36.74753,43.80553,5.230686,
U.S.,2016-08-06,2016-08-10,Ipsos,A-,1101.0,lv,39.9,35.2,7.3,,41.61984,39.820809999999994,4.3547769999999995,
Maryland,2016-07-29,2016-08-18,Ipsos,A-,475.0,lv,52.87,29.37,,,52.37947,31.52566,,
U.S.,2016-09-01,2016-09-07,USC Dornsife/LA Times,,2632.0,lv,44.5,43.44,,,46.98955,41.79105,,
U.S.,2016-08-19,2016-08-25,CVOTER International,C+,1183.0,lv,48.95,48.33,,,47.71281,46.496340000000004,,
Virginia,2016-08-17,2016-08-23,Google Consumer Surveys,B,599.0,lv,36.24,28.95,11.18,,43.77742,38.48523,6.891924,
Georgia,2016-08-05,2016-08-18,Ipsos,A-,522.0,lv,41.99,46.04,,,41.079370000000004,47.627390000000005,,
U.S.,2016-08-05,2016-08-09,Ipsos,A-,1168.0,lv,41.5,33.4,7.7,,43.21067,38.02843,4.780346,
U.S.,2016-05-06,2016-05-09,Public Policy Polling,B+,1222.0,v,42.0,38.0,4.0,,44.11058,42.54449,0.7285385999999999,
Indiana,2016-04-18,2016-04-21,Public Opinion Strategies,B,500.0,lv,39.0,47.0,,,35.84156,49.72917,,
Oregon,2016-07-29,2016-08-18,Ipsos,A-,444.0,lv,43.38,39.05,,,42.568979999999996,41.08276,,
New Jersey,2016-08-05,2016-08-18,Ipsos,A-,765.0,lv,46.14,32.85,,,46.289840000000005,35.74543,,
Texas,2016-08-24,2016-08-30,Google Consumer Surveys,B,1120.0,lv,34.09,37.44,7.83,,41.832609999999995,46.63732,3.510685,
Kentucky,2016-08-10,2016-08-16,Google Consumer Surveys,B,407.0,lv,33.42,34.87,7.65,,40.47583,45.00973,3.4511239999999996,
U.S.,2016-08-09,2016-08-10,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,43.0,40.0,8.0,,45.27834,44.92262,4.568785,
Washington,2016-08-17,2016-08-23,Google Consumer Surveys,B,578.0,lv,43.11,24.38,9.69,,50.96132,34.40398,5.401923,
Kansas,2016-08-10,2016-08-16,Google Consumer Surveys,B,244.0,lv,34.98,30.11,12.32,,42.18482,40.50013,8.121124,
U.S.,2016-08-31,2016-09-06,USC Dornsife/LA Times,,2640.0,lv,44.13,43.76,,,46.62189,42.139140000000005,,
Arizona,2016-08-05,2016-08-18,Ipsos,A-,438.0,lv,39.0,47.03,,,38.166740000000004,48.93088,,
U.S.,2016-08-18,2016-08-24,CVOTER International,C+,1187.0,lv,47.73,48.52,,,46.453070000000004,46.76085,,
Minnesota,2016-08-17,2016-08-23,Google Consumer Surveys,B,524.0,lv,36.85,24.96,9.04,,44.597159999999995,34.8218,4.751924,
Wisconsin,2016-03-30,2016-04-03,Emerson College,B,1198.0,lv,47.0,37.0,,,45.21298,36.7019,,
Virginia,2016-08-05,2016-08-18,Ipsos,A-,643.0,lv,45.18,39.02,,,44.57277,41.05002,,
New Mexico,2016-08-10,2016-08-16,Google Consumer Surveys,B,181.0,lv,37.35,25.97,20.47,,44.56049,36.369659999999996,16.27112,
New York,2016-08-24,2016-08-30,Google Consumer Surveys,B,1038.0,lv,41.64,29.9,6.98,,49.49403,39.25826,2.660686,
Florida,2016-08-24,2016-08-30,Google Consumer Surveys,B,1360.0,lv,30.85,39.89,8.44,,38.64788,49.16715,4.120685,
Connecticut,2016-08-10,2016-08-16,Google Consumer Surveys,B,301.0,lv,41.81,26.61,9.18,,49.12968,37.19317,4.981123999999999,
North Carolina,2016-08-17,2016-08-23,Google Consumer Surveys,B,778.0,lv,32.86,37.42,7.87,,40.292640000000006,46.79209,3.581923,
Illinois,2016-08-24,2016-08-30,Google Consumer Surveys,B,1040.0,lv,34.63,28.61,9.38,,42.42027,37.87616,5.0606860000000005,
U.S.,2016-08-04,2016-08-08,Ipsos,A-,1154.0,lv,40.5,34.3,7.7,,42.20377,38.92978,4.805486,
U.S.,2016-08-17,2016-08-23,Google Consumer Surveys,B,22234.0,lv,35.34,33.27,8.74,,42.96601,42.94317,4.451923000000001,
U.S.,2016-08-17,2016-08-23,CVOTER International,C+,1196.0,lv,47.59,48.29,,,46.25488,46.61251,,
Michigan,2016-03-01,2016-03-03,Marist College,A,2229.0,rv,52.0,36.0,,,49.5239,39.119440000000004,,
U.S.,2016-08-30,2016-09-05,USC Dornsife/LA Times,,2605.0,lv,43.55,44.34,,,46.0399,42.750240000000005,,
Indiana,2016-08-17,2016-08-23,Google Consumer Surveys,B,631.0,lv,31.81,35.98,9.81,,39.32801,45.48502,5.521923999999999,
U.S.,2016-06-02,2016-06-05,Zogby Interactive/JZ Analytics,C-,837.0,lv,40.0,34.0,6.0,,43.09587,40.55701,3.372183,
U.S.,2016-08-29,2016-09-04,USC Dornsife/LA Times,,2732.0,lv,42.75,44.67,,,45.23908,43.10892,,
U.S.,2016-09-06,2016-09-08,The Times-Picayune/Lucid,,1780.0,lv,42.0,36.0,8.0,,44.761109999999995,41.75138,2.874378,
Arizona,2016-08-17,2016-08-23,Google Consumer Surveys,B,530.0,lv,35.06,26.9,11.12,,42.74462,36.66442,6.831923,
Colorado,2016-08-17,2016-08-23,Google Consumer Surveys,B,512.0,lv,40.49,23.95,10.86,,48.27303,33.86765,6.571923,
New Jersey,2016-08-17,2016-08-23,Google Consumer Surveys,B,763.0,lv,37.78,31.6,7.53,,45.48202,41.39152,3.241924,
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,,,48.09343,44.604820000000004,,
South Carolina,2016-08-10,2016-08-16,Google Consumer Surveys,B,408.0,lv,30.09,39.17,7.42,,36.92584,48.93998,3.221124,
